,Operatore,Profilo,Velocità (down/up),Territorio,Periodo,Tipo,Media,Dev. Std.,Min,Max,TP%,Misure,Anno
8784,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Molise,"
Lug2014Dic2014
",Upload,674.0kbps,"26,7",610.0kbps,689.0kbps,,9580,2014
8785,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Download,"5,7Mbps","318,4","5,3Mbps","6,0Mbps",,7860,2014
8786,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Ping,23ms,"2,2", ,"
27ms
",0%,3929,2014
8787,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Upload,249.0kbps,"0,8",248.0kbps,249.0kbps,,7860,2014
8788,Eolo,None,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Download,"5,4Mbps","382,6","4,5Mbps","5,7Mbps",,37818,2014
8789,Eolo,None,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Ping,29ms,"2,2", ,"
33ms
",0%,18905,2014
8790,Eolo,None,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Upload,374.0kbps,"3,7",373.0kbps,374.0kbps,,37820,2014
8791,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Lug2014Dic2014
",Download,"6,6Mbps","498,1","5,7Mbps","6,8Mbps",,42758,2014
8792,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Lug2014Dic2014
",Ping,27ms,"2,2", ,"
31ms
",0%,21371,2014
8793,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Lug2014Dic2014
",Upload,496.0kbps,"1,5",495.0kbps,497.0kbps,,42747,2014
8794,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Download,"6,5Mbps",58,"6,4Mbps","6,5Mbps",,69980,2014
8795,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Ping,60ms,"2,1", ,"
60ms
",0%,34993,2014
8796,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Upload,398.0kbps,"1,4",398.0kbps,399.0kbps,,69989,2014
8797,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Download,"9,3Mbps","171,3","9,2Mbps","9,3Mbps",,68540,2014
8798,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Ping,35ms,9, ,"
44ms
",0%,34272,2014
8799,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Upload,823.0kbps,"9,5",818.0kbps,829.0kbps,,68542,2014
8800,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Download,"6,3Mbps","691,1","4,6Mbps","6,7Mbps",,43244,2014
8801,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Ping,20ms,"1,3", ,"
22ms
",0%,21699,2014
8802,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Lug2014Dic2014
",Upload,374.0kbps,1,374.0kbps,374.0kbps,,43285,2014
8803,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Ping,0ms,0, ,"
ms
",0%,0,2014
8804,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Ping,0ms,0, ,"
ms
",0%,0,2014
8805,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Lug2014Dic2014
",Download,"7,5Mbps","183,8","7,5Mbps","7,5Mbps",,43116,2014
8806,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Lug2014Dic2014
",Ping,61ms,"1,4", ,"
62ms
",0%,21557,2014
8807,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Lug2014Dic2014
",Upload,506.0kbps,"2,8",505.0kbps,507.0kbps,,42508,2014
8808,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Lug2014Dic2014
",Download,"6,7Mbps",79,"6,7Mbps","6,7Mbps",,41240,2014
8809,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Lug2014Dic2014
",Ping,18ms,"3,8", ,"
23ms
",0%,20619,2014
8810,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Lug2014Dic2014
",Upload,413.0kbps,"12,4",400.0kbps,425.0kbps,,41238,2014
8811,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Molise,"
Lug2014Dic2014
",Ping,0ms,0, ,"
ms
",0%,0,2014
8812,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Molise,"
Gen2015Giu2015
",Download,"6,5Mbps","61,3","6,4Mbps","6,5Mbps",,707,2015
8813,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Molise,"
Gen2015Giu2015
",Ping,40ms,"3,6", ,"
46ms
",0%,360,2015
8814,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Molise,"
Gen2015Giu2015
",Upload,652.0kbps,"11,5",647.0kbps,655.0kbps,,706,2015
8815,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Download,"5,8Mbps","316,3","5,2Mbps","6,4Mbps",,11280,2015
8816,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Ping,24ms,"6,5", ,"
42ms
",0%,5640,2015
8817,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Upload,248.0kbps,"3,9",237.0kbps,249.0kbps,,11280,2015
8818,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2015Giu2015
",Download,"6,7Mbps","359,6","6,2Mbps","6,8Mbps",,22779,2015
8819,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2015Giu2015
",Ping,28ms,"1,6", ,"
32ms
",0%,11389,2015
8820,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2015Giu2015
",Upload,496.0kbps,"0,9",495.0kbps,497.0kbps,,22779,2015
8821,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Download,"6,7Mbps","332,3","6,1Mbps","6,8Mbps",,17278,2015
8822,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Ping,47ms,"68,2", ,"
110ms
",0%,8636,2015
8823,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Upload,404.0kbps,"3,2",398.0kbps,405.0kbps,,17260,2015
8824,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Gen2015Giu2015
",Download,"6,4Mbps",170,"6,4Mbps","6,5Mbps",,71099,2015
8825,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Gen2015Giu2015
",Ping,60ms,"2,2", ,"
60ms
",0%,35549,2015
8826,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Gen2015Giu2015
",Upload,398.0kbps,"1,4",397.0kbps,399.0kbps,,71092,2015
8827,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Download,"9,2Mbps","96,3","9,2Mbps","9,3Mbps",,74115,2015
8828,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Ping,39ms,"7,6", ,"
44ms
",0%,37057,2015
8829,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Upload,828.0kbps,"2,2",826.0kbps,829.0kbps,,74120,2015
8830,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Gen2015Giu2015
",Download,"5,8Mbps","1239,8","2,9Mbps","6,7Mbps",,32121,2015
8831,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Gen2015Giu2015
",Ping,34ms,"11,4", ,"
45ms
",0%,16119,2015
8832,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Gen2015Giu2015
",Upload,371.0kbps,3,369.0kbps,374.0kbps,,32214,2015
8833,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
8834,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
8835,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Gen2015Giu2015
",Download,"7,5Mbps","360,9","7,5Mbps","7,5Mbps",,41897,2015
8836,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Gen2015Giu2015
",Ping,61ms,"7,8", ,"
62ms
",0%,20947,2015
8837,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Gen2015Giu2015
",Upload,506.0kbps,"2,6",505.0kbps,507.0kbps,,41679,2015
8838,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Gen2015Giu2015
",Download,"6,7Mbps","77,2","6,6Mbps","6,7Mbps",,33979,2015
8839,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Gen2015Giu2015
",Ping,22ms,"5,3", ,"
24ms
",0%,16987,2015
8840,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Gen2015Giu2015
",Upload,411.0kbps,"12,8",399.0kbps,424.0kbps,,33978,2015
8841,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Molise,"
Gen2015Giu2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
8842,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Molise,"
Lug2015Dic2015
",Download,"6,5Mbps","135,8","6,3Mbps","6,6Mbps",,40803,2015
8843,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Molise,"
Lug2015Dic2015
",Ping,38ms,"3,5", ,"
41ms
",0%,20394,2015
8844,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Molise,"
Lug2015Dic2015
",Upload,723.0kbps,"122,9",653.0kbps,941.0kbps,,40802,2015
8845,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Download,"6,4Mbps","115,1","6,3Mbps","6,5Mbps",,40772,2015
8846,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Ping,39ms,"3,7", ,"
43ms
",0%,20387,2015
8847,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Upload,236.0kbps,"0,6",235.0kbps,236.0kbps,,40779,2015
8848,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Lug2015Dic2015
",Download,"6,1Mbps","1276,4","3,0Mbps","6,8Mbps",,40555,2015
8849,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Lug2015Dic2015
",Ping,30ms,6, ,"
33ms
",0%,20257,2015
8850,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Lug2015Dic2015
",Upload,496.0kbps,3,495.0kbps,497.0kbps,,40560,2015
8851,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Download,"6,3Mbps",905,"4,1Mbps","6,8Mbps",,32766,2015
8852,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Ping,70ms,"108,9", ,"
216ms
",0%,16379,2015
8853,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Upload,402.0kbps,"4,8",392.0kbps,405.0kbps,,32752,2015
8854,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Lug2015Dic2015
",Download,"6,4Mbps",143,"6,4Mbps","6,5Mbps",,73380,2015
8855,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Lug2015Dic2015
",Ping,60ms,"1,9", ,"
60ms
",0%,36689,2015
8856,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Lug2015Dic2015
",Upload,398.0kbps,3,398.0kbps,399.0kbps,,73368,2015
8857,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Download,"9,2Mbps","208,1","9,2Mbps","9,3Mbps",,79039,2015
8858,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Ping,38ms,"7,8", ,"
44ms
",0%,39516,2015
8859,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Upload,823.0kbps,"6,1",821.0kbps,828.0kbps,,79030,2015
8860,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Lug2015Dic2015
",Download,"5,8Mbps",1229,"2,8Mbps","6,6Mbps",,19660,2015
8861,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Lug2015Dic2015
",Ping,46ms,"0,9", ,"
47ms
",0%,9879,2015
8862,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Lug2015Dic2015
",Upload,368.0kbps,"0,9",368.0kbps,369.0kbps,,19722,2015
8863,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
8864,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
8865,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Lug2015Dic2015
",Download,"6,9Mbps","507,3","6,1Mbps","7,5Mbps",,40114,2015
8866,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Lug2015Dic2015
",Ping,69ms,"3,5", ,"
71ms
",0%,20058,2015
8867,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Lug2015Dic2015
",Upload,504.0kbps,"2,6",503.0kbps,506.0kbps,,39912,2015
8868,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Lug2015Dic2015
",Download,"6,6Mbps","159,4","6,6Mbps","6,7Mbps",,32098,2015
8869,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Lug2015Dic2015
",Ping,24ms,"10,7", ,"
24ms
",0%,16037,2015
8870,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Lug2015Dic2015
",Upload,420.0kbps,"20,1",417.0kbps,424.0kbps,,31336,2015
8871,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
20,0Mbps1,0Mbps
",Molise,"
Lug2015Dic2015
",Ping,0ms,0, ,"
ms
",0%,0,2015
8872,BritishTelecom,"BTADSL7Mega,VipPremium,VipDuet,VipAssolo","
7,0Mbps832.0kbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8873,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Download,"5,7Mbps","837,1","4,7Mbps","6,6Mbps",,40527,2016
8874,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,38ms,"3,5", ,"
43ms
",0%,20343,2016
8875,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Upload,238.0kbps,"1,7",236.0kbps,240.0kbps,,40680,2016
8876,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Download,"6,2Mbps","1172,7","5,0Mbps","6,6Mbps",,21633,2016
8877,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,38ms,"3,2", ,"
42ms
",0%,10979,2016
8878,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Upload,885.0kbps,"63,9",697.0kbps,926.0kbps,,17201,2016
8879,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2016Giu2016
",Download,"6,2Mbps","1213,1","3,2Mbps","6,8Mbps",,23499,2016
8880,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2016Giu2016
",Ping,27ms,"5,1", ,"
32ms
",0%,11742,2016
8881,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2016Giu2016
",Upload,497.0kbps,"2,7",496.0kbps,499.0kbps,,23500,2016
8882,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Download,"6,3Mbps","895,5","4,2Mbps","6,8Mbps",,18153,2016
8883,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,54ms,"79,4", ,"
124ms
",0%,9078,2016
8884,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Upload,403.0kbps,"3,7",396.0kbps,406.0kbps,,18150,2016
8885,Fastweb,"Superjet,Joy,Jet","
6,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8886,Fastweb,"Superjet,Joy,Jet","
8,2Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8887,Fastweb,"Superjet,Joy,Jet","
10,0Mbps10,2Mbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8888,Fastweb,"Superjet,Joy,Jet","
12,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8889,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Download,"13,5Mbps","1939,4","8,6Mbps","14,8Mbps",,15053,2016
8890,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,31ms,"3,1", ,"
38ms
",0%,7373,2016
8891,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Upload,934.0kbps,21,900.0kbps,964.0kbps,,14360,2016
8892,Fastweb,"Superjet,Joy,Jet","
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8893,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Gen2016Giu2016
",Download,"6,4Mbps","129,1","6,4Mbps","6,5Mbps",,25033,2016
8894,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Gen2016Giu2016
",Ping,60ms,"3,2", ,"
60ms
",0%,12516,2016
8895,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Gen2016Giu2016
",Upload,398.0kbps,1,398.0kbps,399.0kbps,,25028,2016
8896,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Download,"9,3Mbps","314,4","8,3Mbps","9,5Mbps",,58263,2016
8897,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,38ms,"7,6", ,"
44ms
",0%,29141,2016
8898,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Upload,828.0kbps,"6,1",821.0kbps,835.0kbps,,58299,2016
8899,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Gen2016Giu2016
",Download,"5,7Mbps","1467,3","2,4Mbps","6,7Mbps",,14759,2016
8900,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Gen2016Giu2016
",Ping,44ms,"1,8", ,"
47ms
",0%,7588,2016
8901,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Gen2016Giu2016
",Upload,330.0kbps,"72,2",162.0kbps,373.0kbps,,14017,2016
8902,Tiscali,TuttoIncluso,"
8,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8903,Tiscali,TuttoIncluso,"
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8904,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Gen2016Giu2016
",Download,"14,1Mbps","1788,8","7,2Mbps","15,3Mbps",,3840,2016
8905,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Gen2016Giu2016
",Ping,59ms,8, ,"
60ms
",0%,1920,2016
8906,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Gen2016Giu2016
",Ping,0ms,0, ,"
ms
",0%,0,2016
8907,Vodafone,"SuperADSL
","
8,0Mbps640.0kbps
",Molise,"
Gen2016Giu2016
",Upload,517.0kbps,"34,3",391.0kbps,526.0kbps,,3824,2016
8908,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Download,"15,0Mbps","445,1","14,2Mbps","15,3Mbps",,17212,2016
8909,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Ping,60ms,"2,6", ,"
63ms
",0%,8589,2016
8910,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Molise,"
Gen2016Giu2016
",Upload,716.0kbps,"103,6",529.0kbps,774.0kbps,,13727,2016
8911,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Lug2016Dic2016
",Ping,"37,7ms","2,4", ,"
42,6ms
",0%,27672,2016
8912,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Molise,"
Lug2016Dic2016
",Ping,"37,3ms","2,3", ,"
42,2ms
",0%,28264,2016
8913,TIM,TIMSuperADSL,"
7,0Mbps384.0kbps
",Molise,"
Lug2016Dic2016
",Ping,"46,8ms","6,5", ,"
48,9ms
",0%,26236,2016
8914,TIM,TIMSuperADSL,"
10,0Mbps1,0Mbps
",Molise,"
Lug2016Dic2016
",Ping,"29,1ms","7,4", ,"
29,3ms
",0%,27712,2016
8915,Tiscali,TuttoIncluso,"
7,0Mbps384.0kbps
",Molise,"
Lug2016Dic2016
",Ping,"43,3ms","1,3", ,"
45,0ms
",0%,22278,2016
8916,Vodafone,"SuperADSL
","
20,0Mbps1,0Mbps
",Molise,"
Lug2016Dic2016
",Ping,"53,0ms","3,8", ,"
59ms
",0%,16874,2016
8917,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusive","
8,0Mbps512.0kbps
",Molise,"
Lug2016Dic2016
",Ping,"23,2ms","6,9", ,"
26,0ms
",0%,22932,2016
8918,Wind,"WindHomeADSL,3ADSL,AbsoluteADSL,AllInclusive,AllInclusiveUnlimited,ADSL20MEGA","
17,0Mbps1,0Mbps
",Molise,"
Lug2016Dic2016
",Ping,"23,8ms","1,8", ,"
25,2ms
",0%,7948,2016
8919,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Download,"6,6Mbps","611,7","5,2Mbps",,,2382,2017
8920,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Ping,"59,7ms","70,9", ,"
179,2ms
",0%,9528,2017
8921,BritishTelecom,"VipClub7Mega,VipSmart7Mega,VipDuet,VipAssolo","
7,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Upload,239.2kbps,"28,1",185.8kbps,,,2382,2017
8922,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Download,"17,8Mbps","3009,5","12,7Mbps",,,2616,2017
8923,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Ping,"39,3ms","7,6", ,"
56,6ms
",0%,10464,2017
8924,BritishTelecom,"VipDuet,VipAssolo","
20,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Upload,948.4kbps,"91,4",765.2kbps,,,2616,2017
8925,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2017Giu2017
",Download,"6,0Mbps","2480,6",0.0kbps,,,710,2017
8926,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2017Giu2017
",Ping,"36,1ms","5,2", ,"
37,6ms
",0%,2840,2017
8927,Eolo,Formula,"
7,0Mbps512.0kbps
",Molise,"
Gen2017Giu2017
",Upload,518.9kbps,"73,7",516.2kbps,,,710,2017
8928,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Download,"6,8Mbps","916,5","5,1Mbps",,,604,2017
8929,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Ping,"37,6ms","0,6", ,"
38,4ms
",0%,2416,2017
8930,Eolo,Formula,"
20,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Upload,426.3kbps,"2,9",423.4kbps,,,604,2017
8931,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Download,"17,5Mbps","2521,1","13,3Mbps",,,703,2017
8932,Fastweb,"Superjet,Joy,Jet","
16,0Mbps1,0Mbps
",Molise,"
Gen2017Giu2017
",Ping,"14,0ms","14,6", ,"
31,2ms
",0%,2812,2017
